destination,year,visitor_category,visitors,revenue_lkr,revenue_per_visitor,data_basis,month
Trincomalee,2021,local,235,18800,80.0,derived,3
Trincomalee,2021,local,353,28240,80.0,derived,4
Trincomalee,2021,local,471,37680,80.0,derived,5
Trincomalee,2021,local,511,40880,80.0,derived,6
Trincomalee,2021,local,511,40880,80.0,derived,7
Trincomalee,2021,local,471,37680,80.0,derived,8
Trincomalee,2021,local,393,31440,80.0,derived,9
Trincomalee,2021,local,275,22000,80.0,derived,10
Trincomalee,2021,local,196,15680,80.0,derived,11
Trincomalee,2021,local,196,15680,80.0,derived,12
Trincomalee,2022,foreign,416,1747200,4200.0,derived,1
Trincomalee,2022,foreign,416,1747200,4200.0,derived,2
Trincomalee,2022,foreign,625,2625000,4200.0,derived,3
Trincomalee,2022,foreign,937,3935400,4200.0,derived,4
Trincomalee,2022,foreign,1250,5250000,4200.0,derived,5
Trincomalee,2022,foreign,1354,5686800,4200.0,derived,6
Trincomalee,2022,foreign,1354,5686800,4200.0,derived,7
Trincomalee,2022,foreign,1250,5250000,4200.0,derived,8
Trincomalee,2022,foreign,1041,4372200,4200.0,derived,9
Trincomalee,2022,foreign,729,3061800,4200.0,derived,10
Trincomalee,2022,foreign,520,2184000,4200.0,derived,11
Trincomalee,2022,foreign,520,2184000,4200.0,derived,12
Trincomalee,2022,local,576,46080,80.0,derived,1
Trincomalee,2022,local,576,46080,80.0,derived,2
Trincomalee,2022,local,864,69120,80.0,derived,3
Trincomalee,2022,local,1296,103680,80.0,derived,4
Trincomalee,2022,local,1728,138240,80.0,derived,5
Trincomalee,2022,local,1873,149840,80.0,derived,6
Trincomalee,2022,local,1873,149840,80.0,derived,7
Trincomalee,2022,local,1728,138240,80.0,derived,8
Trincomalee,2022,local,1440,115200,80.0,derived,9
Trincomalee,2022,local,1008,80640,80.0,derived,10
Trincomalee,2022,local,720,57600,80.0,derived,11
Trincomalee,2022,local,720,57600,80.0,derived,12
Trincomalee,2023,foreign,373,1566600,4200.0,derived,1
Trincomalee,2023,foreign,373,1566600,4200.0,derived,2
Trincomalee,2023,foreign,560,2352000,4200.0,derived,3
Trincomalee,2023,foreign,840,3528000,4200.0,derived,4
Trincomalee,2023,foreign,1121,4708200,4200.0,derived,5
Trincomalee,2023,foreign,1214,5098800,4200.0,derived,6
Trincomalee,2023,foreign,1214,5098800,4200.0,derived,7
Trincomalee,2023,foreign,1121,4708200,4200.0,derived,8
Trincomalee,2023,foreign,934,3922800,4200.0,derived,9
Trincomalee,2023,foreign,653,2742600,4200.0,derived,10
Trincomalee,2023,foreign,467,1961400,4200.0,derived,11
Trincomalee,2023,foreign,467,1961400,4200.0,derived,12
Trincomalee,2023,local,2157,172560,80.0,derived,1
Trincomalee,2023,local,2157,172560,80.0,derived,2
Trincomalee,2023,local,3236,258880,80.0,derived,3
Trincomalee,2023,local,4854,388320,80.0,derived,4
Trincomalee,2023,local,6473,517840,80.0,derived,5
Trincomalee,2023,local,7012,560960,80.0,derived,6
Trincomalee,2023,local,7012,560960,80.0,derived,7
Trincomalee,2023,local,6473,517840,80.0,derived,8
Trincomalee,2023,local,5394,431520,80.0,derived,9
Trincomalee,2023,local,3776,302080,80.0,derived,10
Trincomalee,2023,local,2697,215760,80.0,derived,11
Trincomalee,2023,local,2697,215760,80.0,derived,12
Trincomalee,2024,foreign,1205,5061000,4200.0,derived,1
Trincomalee,2024,foreign,1205,5061000,4200.0,derived,2
Trincomalee,2024,foreign,1808,7593600,4200.0,derived,3
Trincomalee,2024,foreign,2712,11390400,4200.0,derived,4
Trincomalee,2024,foreign,3616,15187200,4200.0,derived,5
Trincomalee,2024,foreign,3917,16451400,4200.0,derived,6
Trincomalee,2024,foreign,3917,16451400,4200.0,derived,7
Trincomalee,2024,foreign,3616,15187200,4200.0,derived,8
Trincomalee,2024,foreign,3013,12654600,4200.0,derived,9
Trincomalee,2024,foreign,2109,8857800,4200.0,derived,10
Trincomalee,2024,foreign,1506,6325200,4200.0,derived,11
Trincomalee,2024,foreign,1506,6325200,4200.0,derived,12
Trincomalee,2024,local,1659,132720,80.0,derived,1
Trincomalee,2024,local,1659,132720,80.0,derived,2
Trincomalee,2024,local,2489,199120,80.0,derived,3
Trincomalee,2024,local,3733,298640,80.0,derived,4
Trincomalee,2024,local,4978,398240,80.0,derived,5
Trincomalee,2024,local,5393,431440,80.0,derived,6
Trincomalee,2024,local,5393,431440,80.0,derived,7
Trincomalee,2024,local,4978,398240,80.0,derived,8
Trincomalee,2024,local,4148,331840,80.0,derived,9
Trincomalee,2024,local,2904,232320,80.0,derived,10
Trincomalee,2024,local,2074,165920,80.0,derived,11
Trincomalee,2024,local,2074,165920,80.0,derived,12
Trincomalee,2025,foreign,822,3452400,4200.0,derived,1
Trincomalee,2025,foreign,822,3452400,4200.0,derived,2
Trincomalee,2025,foreign,1233,5178600,4200.0,derived,3
Trincomalee,2025,foreign,1849,7765800,4200.0,derived,4
Trincomalee,2025,foreign,2466,10357200,4200.0,derived,5
Trincomalee,2025,foreign,2671,11218200,4200.0,derived,6
Trincomalee,2025,foreign,2671,11218200,4200.0,derived,7
Trincomalee,2025,foreign,2466,10357200,4200.0,derived,8
Trincomalee,2025,foreign,2055,8631000,4200.0,derived,9
Trincomalee,2025,foreign,1438,6039600,4200.0,derived,10
Trincomalee,2025,foreign,1027,4313400,4200.0,derived,11
Trincomalee,2025,foreign,1027,4313400,4200.0,derived,12
Trincomalee,2025,local,2953,236240,80.0,derived,1
Trincomalee,2025,local,2953,236240,80.0,derived,2
Trincomalee,2025,local,4430,354400,80.0,derived,3
Trincomalee,2025,local,6646,531680,80.0,derived,4
Trincomalee,2025,local,8861,708880,80.0,derived,5
Trincomalee,2025,local,9600,768000,80.0,derived,6
Trincomalee,2025,local,9600,768000,80.0,derived,7
Trincomalee,2025,local,8861,708880,80.0,derived,8
Trincomalee,2025,local,7384,590720,80.0,derived,9
Trincomalee,2025,local,5169,413520,80.0,derived,10
Trincomalee,2025,local,3692,295360,80.0,derived,11
Trincomalee,2025,local,3692,295360,80.0,derived,12
Unawatuna,2015,foreign,3570,2499000,700.0,derived,1
Unawatuna,2015,foreign,3538,2476600,700.0,derived,2
Unawatuna,2015,foreign,3503,2452100,700.0,derived,3
Unawatuna,2015,foreign,2729,1910300,700.0,derived,4
Unawatuna,2015,foreign,2277,1593900,700.0,derived,5
Unawatuna,2015,foreign,2513,1759100,700.0,derived,6
Unawatuna,2015,foreign,3686,2580200,700.0,derived,7
Unawatuna,2015,foreign,3471,2429700,700.0,derived,8
Unawatuna,2015,foreign,2778,1944600,700.0,derived,9
Unawatuna,2015,foreign,3001,2100700,700.0,derived,10
Unawatuna,2015,foreign,3545,2481500,700.0,derived,11
Unawatuna,2015,foreign,4575,3202500,700.0,derived,12
Unawatuna,2015,local,4969,149070,30.0,derived,1
Unawatuna,2015,local,4924,147720,30.0,derived,2
Unawatuna,2015,local,4876,146280,30.0,derived,3
Unawatuna,2015,local,3799,113970,30.0,derived,4
Unawatuna,2015,local,3169,95070,30.0,derived,5
Unawatuna,2015,local,3498,104940,30.0,derived,6
Unawatuna,2015,local,5130,153900,30.0,derived,7
Unawatuna,2015,local,4831,144930,30.0,derived,8
Unawatuna,2015,local,3866,115980,30.0,derived,9
Unawatuna,2015,local,4178,125340,30.0,derived,10
Unawatuna,2015,local,4934,148020,30.0,derived,11
Unawatuna,2015,local,6368,191040,30.0,derived,12
Unawatuna,2016,foreign,3998,2798600,700.0,derived,1
Unawatuna,2016,foreign,3962,2773400,700.0,derived,2
Unawatuna,2016,foreign,3923,2746100,700.0,derived,3
Unawatuna,2016,foreign,3057,2139900,700.0,derived,4
Unawatuna,2016,foreign,2550,1785000,700.0,derived,5
Unawatuna,2016,foreign,2815,1970500,700.0,derived,6
Unawatuna,2016,foreign,4127,2888900,700.0,derived,7
Unawatuna,2016,foreign,3887,2720900,700.0,derived,8
Unawatuna,2016,foreign,3111,2177700,700.0,derived,9
Unawatuna,2016,foreign,3361,2352700,700.0,derived,10
Unawatuna,2016,foreign,3969,2778300,700.0,derived,11
Unawatuna,2016,foreign,5124,3586800,700.0,derived,12
Unawatuna,2016,local,5630,168900,30.0,derived,1
Unawatuna,2016,local,5579,167370,30.0,derived,2
Unawatuna,2016,local,5524,165720,30.0,derived,3
Unawatuna,2016,local,4304,129120,30.0,derived,4
Unawatuna,2016,local,3591,107730,30.0,derived,5
Unawatuna,2016,local,3963,118890,30.0,derived,6
Unawatuna,2016,local,5812,174360,30.0,derived,7
Unawatuna,2016,local,5474,164220,30.0,derived,8
Unawatuna,2016,local,4380,131400,30.0,derived,9
Unawatuna,2016,local,4733,141990,30.0,derived,10
Unawatuna,2016,local,5589,167670,30.0,derived,11
Unawatuna,2016,local,7215,216450,30.0,derived,12
Unawatuna,2017,foreign,226,158200,700.0,derived,1
Unawatuna,2017,foreign,224,156800,700.0,derived,2
Unawatuna,2017,foreign,221,154700,700.0,derived,3
Unawatuna,2017,foreign,172,120400,700.0,derived,4
Unawatuna,2017,foreign,144,100800,700.0,derived,5
Unawatuna,2017,foreign,159,111300,700.0,derived,6
Unawatuna,2017,foreign,233,163100,700.0,derived,7
Unawatuna,2017,foreign,219,153300,700.0,derived,8
Unawatuna,2017,foreign,175,122500,700.0,derived,9
Unawatuna,2017,foreign,190,133000,700.0,derived,10
Unawatuna,2017,foreign,224,156800,700.0,derived,11
Unawatuna,2017,foreign,289,202300,700.0,derived,12
Unawatuna,2017,local,2128,63840,30.0,derived,1
Unawatuna,2017,local,2109,63270,30.0,derived,2
Unawatuna,2017,local,2088,62640,30.0,derived,3
Unawatuna,2017,local,1627,48810,30.0,derived,4
Unawatuna,2017,local,1357,40710,30.0,derived,5
Unawatuna,2017,local,1498,44940,30.0,derived,6
Unawatuna,2017,local,2197,65910,30.0,derived,7
Unawatuna,2017,local,2069,62070,30.0,derived,8
Unawatuna,2017,local,1656,49680,30.0,derived,9
Unawatuna,2017,local,1789,53670,30.0,derived,10
Unawatuna,2017,local,2113,63390,30.0,derived,11
Unawatuna,2017,local,2727,81810,30.0,derived,12
Unawatuna,2018,foreign,4558,3190600,700.0,derived,1
Unawatuna,2018,foreign,4516,3161200,700.0,derived,2
Unawatuna,2018,foreign,4472,3130400,700.0,derived,3
Unawatuna,2018,foreign,3484,2438800,700.0,derived,4
Unawatuna,2018,foreign,2907,2034900,700.0,derived,5
Unawatuna,2018,foreign,3208,2245600,700.0,derived,6
Unawatuna,2018,foreign,4705,3293500,700.0,derived,7
Unawatuna,2018,foreign,4431,3101700,700.0,derived,8
Unawatuna,2018,foreign,3546,2482200,700.0,derived,9
Unawatuna,2018,foreign,3832,2682400,700.0,derived,10
Unawatuna,2018,foreign,4525,3167500,700.0,derived,11
Unawatuna,2018,foreign,5841,4088700,700.0,derived,12
Unawatuna,2018,local,6355,190650,30.0,derived,1
Unawatuna,2018,local,6298,188940,30.0,derived,2
Unawatuna,2018,local,6236,187080,30.0,derived,3
Unawatuna,2018,local,4859,145770,30.0,derived,4
Unawatuna,2018,local,4054,121620,30.0,derived,5
Unawatuna,2018,local,4474,134220,30.0,derived,6
Unawatuna,2018,local,6561,196830,30.0,derived,7
Unawatuna,2018,local,6179,185370,30.0,derived,8
Unawatuna,2018,local,4944,148320,30.0,derived,9
Unawatuna,2018,local,5343,160290,30.0,derived,10
Unawatuna,2018,local,6310,189300,30.0,derived,11
Unawatuna,2018,local,8145,244350,30.0,derived,12
Unawatuna,2019,foreign,3702,2591400,700.0,derived,1
Unawatuna,2019,foreign,3669,2568300,700.0,derived,2
Unawatuna,2019,foreign,3633,2543100,700.0,derived,3
Unawatuna,2019,foreign,2830,1981000,700.0,derived,4
Unawatuna,2019,foreign,2361,1652700,700.0,derived,5
Unawatuna,2019,foreign,2606,1824200,700.0,derived,6
Unawatuna,2019,foreign,3822,2675400,700.0,derived,7
Unawatuna,2019,foreign,3600,2520000,700.0,derived,8
Unawatuna,2019,foreign,2880,2016000,700.0,derived,9
Unawatuna,2019,foreign,3113,2179100,700.0,derived,10
Unawatuna,2019,foreign,3676,2573200,700.0,derived,11
Unawatuna,2019,foreign,4745,3321500,700.0,derived,12
Unawatuna,2019,local,5204,156120,30.0,derived,1
Unawatuna,2019,local,5157,154710,30.0,derived,2
Unawatuna,2019,local,5106,153180,30.0,derived,3
Unawatuna,2019,local,3979,119370,30.0,derived,4
Unawatuna,2019,local,3319,99570,30.0,derived,5
Unawatuna,2019,local,3664,109920,30.0,derived,6
Unawatuna,2019,local,5372,161160,30.0,derived,7
Unawatuna,2019,local,5060,151800,30.0,derived,8
Unawatuna,2019,local,4049,121470,30.0,derived,9
Unawatuna,2019,local,4375,131250,30.0,derived,10
Unawatuna,2019,local,5167,155010,30.0,derived,11
Unawatuna,2019,local,6670,200100,30.0,derived,12
Unawatuna,2020,foreign,993,695100,700.0,derived,1
Unawatuna,2020,foreign,984,688800,700.0,derived,2
Unawatuna,2020,foreign,974,681800,700.0,derived,3
Unawatuna,2020,foreign,759,531300,700.0,derived,4
Unawatuna,2020,foreign,633,443100,700.0,derived,5
Unawatuna,2020,foreign,699,489300,700.0,derived,6
Unawatuna,2020,foreign,1025,717500,700.0,derived,7
Unawatuna,2020,foreign,966,676200,700.0,derived,8
Unawatuna,2020,foreign,773,541100,700.0,derived,9
Unawatuna,2020,foreign,835,584500,700.0,derived,10
Unawatuna,2020,foreign,986,690200,700.0,derived,11
Unawatuna,2020,foreign,1273,891100,700.0,derived,12
Unawatuna,2020,local,1392,41760,30.0,derived,1
Unawatuna,2020,local,1379,41370,30.0,derived,2
Unawatuna,2020,local,1365,40950,30.0,derived,3
Unawatuna,2020,local,1064,31920,30.0,derived,4
Unawatuna,2020,local,887,26610,30.0,derived,5
Unawatuna,2020,local,980,29400,30.0,derived,6
Unawatuna,2020,local,1437,43110,30.0,derived,7
Unawatuna,2020,local,1353,40590,30.0,derived,8
Unawatuna,2020,local,1083,32490,30.0,derived,9
Unawatuna,2020,local,1170,35100,30.0,derived,10
Unawatuna,2020,local,1382,41460,30.0,derived,11
Unawatuna,2020,local,1784,53520,30.0,derived,12
Unawatuna,2021,foreign,383,268100,700.0,derived,1
Unawatuna,2021,foreign,380,266000,700.0,derived,2
Unawatuna,2021,foreign,376,263200,700.0,derived,3
Unawatuna,2021,foreign,293,205100,700.0,derived,4
Unawatuna,2021,foreign,244,170800,700.0,derived,5
Unawatuna,2021,foreign,269,188300,700.0,derived,6
Unawatuna,2021,foreign,395,276500,700.0,derived,7
Unawatuna,2021,foreign,372,260400,700.0,derived,8
Unawatuna,2021,foreign,298,208600,700.0,derived,9
Unawatuna,2021,foreign,322,225400,700.0,derived,10
Unawatuna,2021,foreign,380,266000,700.0,derived,11
Unawatuna,2021,foreign,491,343700,700.0,derived,12
Unawatuna,2021,local,529,15870,30.0,derived,1
Unawatuna,2021,local,524,15720,30.0,derived,2
Unawatuna,2021,local,519,15570,30.0,derived,3
Unawatuna,2021,local,404,12120,30.0,derived,4
Unawatuna,2021,local,337,10110,30.0,derived,5
Unawatuna,2021,local,372,11160,30.0,derived,6
Unawatuna,2021,local,546,16380,30.0,derived,7
Unawatuna,2021,local,514,15420,30.0,derived,8
Unawatuna,2021,local,411,12330,30.0,derived,9
Unawatuna,2021,local,444,13320,30.0,derived,10
Unawatuna,2021,local,525,15750,30.0,derived,11
Unawatuna,2021,local,677,20310,30.0,derived,12
Unawatuna,2022,foreign,1389,972300,700.0,derived,1
Unawatuna,2022,foreign,1377,963900,700.0,derived,2
Unawatuna,2022,foreign,1363,954100,700.0,derived,3
Unawatuna,2022,foreign,1062,743400,700.0,derived,4
Unawatuna,2022,foreign,886,620200,700.0,derived,5
Unawatuna,2022,foreign,978,684600,700.0,derived,6
Unawatuna,2022,foreign,1434,1003800,700.0,derived,7
Unawatuna,2022,foreign,1351,945700,700.0,derived,8
Unawatuna,2022,foreign,1081,756700,700.0,derived,9
Unawatuna,2022,foreign,1168,817600,700.0,derived,10
Unawatuna,2022,foreign,1379,965300,700.0,derived,11
Unawatuna,2022,foreign,1780,1246000,700.0,derived,12
Unawatuna,2022,local,1992,59760,30.0,derived,1
Unawatuna,2022,local,1974,59220,30.0,derived,2
Unawatuna,2022,local,1954,58620,30.0,derived,3
Unawatuna,2022,local,1523,45690,30.0,derived,4
Unawatuna,2022,local,1270,38100,30.0,derived,5
Unawatuna,2022,local,1402,42060,30.0,derived,6
Unawatuna,2022,local,2056,61680,30.0,derived,7
Unawatuna,2022,local,1936,58080,30.0,derived,8
Unawatuna,2022,local,1549,46470,30.0,derived,9
Unawatuna,2022,local,1674,50220,30.0,derived,10
Unawatuna,2022,local,1977,59310,30.0,derived,11
Unawatuna,2022,local,2553,76590,30.0,derived,12
Unawatuna,2023,foreign,126,88200,700.0,derived,1
Unawatuna,2023,foreign,125,87500,700.0,derived,2
Unawatuna,2023,foreign,124,86800,700.0,derived,3
Unawatuna,2023,foreign,96,67200,700.0,derived,4
Unawatuna,2023,foreign,80,56000,700.0,derived,5
Unawatuna,2023,foreign,89,62300,700.0,derived,6
Unawatuna,2023,foreign,130,91000,700.0,derived,7
Unawatuna,2023,foreign,123,86100,700.0,derived,8
Unawatuna,2023,foreign,98,68600,700.0,derived,9
Unawatuna,2023,foreign,106,74200,700.0,derived,10
Unawatuna,2023,foreign,125,87500,700.0,derived,11
Unawatuna,2023,foreign,162,113400,700.0,derived,12
Unawatuna,2023,local,2814,84420,30.0,derived,1
Unawatuna,2023,local,2789,83670,30.0,derived,2
Unawatuna,2023,local,2761,82830,30.0,derived,3
Unawatuna,2023,local,2151,64530,30.0,derived,4
Unawatuna,2023,local,1795,53850,30.0,derived,5
Unawatuna,2023,local,1981,59430,30.0,derived,6
Unawatuna,2023,local,2905,87150,30.0,derived,7
Unawatuna,2023,local,2736,82080,30.0,derived,8
Unawatuna,2023,local,2189,65670,30.0,derived,9
Unawatuna,2023,local,2366,70980,30.0,derived,10
Unawatuna,2023,local,2794,83820,30.0,derived,11
Unawatuna,2023,local,3607,108210,30.0,derived,12
Unawatuna,2024,foreign,4066,2846200,700.0,derived,1
Unawatuna,2024,foreign,4029,2820300,700.0,derived,2
Unawatuna,2024,foreign,3990,2793000,700.0,derived,3
Unawatuna,2024,foreign,3109,2176300,700.0,derived,4
Unawatuna,2024,foreign,2593,1815100,700.0,derived,5
Unawatuna,2024,foreign,2862,2003400,700.0,derived,6
Unawatuna,2024,foreign,4198,2938600,700.0,derived,7
Unawatuna,2024,foreign,3953,2767100,700.0,derived,8
Unawatuna,2024,foreign,3163,2214100,700.0,derived,9
Unawatuna,2024,foreign,3418,2392600,700.0,derived,10
Unawatuna,2024,foreign,4037,2825900,700.0,derived,11
Unawatuna,2024,foreign,5211,3647700,700.0,derived,12
Unawatuna,2024,local,5677,170310,30.0,derived,1
Unawatuna,2024,local,5626,168780,30.0,derived,2
Unawatuna,2024,local,5570,167100,30.0,derived,3
Unawatuna,2024,local,4340,130200,30.0,derived,4
Unawatuna,2024,local,3621,108630,30.0,derived,5
Unawatuna,2024,local,3996,119880,30.0,derived,6
Unawatuna,2024,local,5860,175800,30.0,derived,7
Unawatuna,2024,local,5520,165600,30.0,derived,8
Unawatuna,2024,local,4417,132510,30.0,derived,9
Unawatuna,2024,local,4773,143190,30.0,derived,10
Unawatuna,2024,local,5636,169080,30.0,derived,11
Unawatuna,2024,local,7275,218250,30.0,derived,12
Unawatuna,2025,foreign,147,102900,700.0,derived,1
Unawatuna,2025,foreign,146,102200,700.0,derived,2
Unawatuna,2025,foreign,145,101500,700.0,derived,3
Unawatuna,2025,foreign,113,79100,700.0,derived,4
Unawatuna,2025,foreign,94,65800,700.0,derived,5
Unawatuna,2025,foreign,104,72800,700.0,derived,6
Unawatuna,2025,foreign,152,106400,700.0,derived,7
Unawatuna,2025,foreign,143,100100,700.0,derived,8
Unawatuna,2025,foreign,115,80500,700.0,derived,9
Unawatuna,2025,foreign,124,86800,700.0,derived,10
Unawatuna,2025,foreign,146,102200,700.0,derived,11
Unawatuna,2025,foreign,189,132300,700.0,derived,12
Unawatuna,2025,local,3156,94680,30.0,derived,1
Unawatuna,2025,local,3128,93840,30.0,derived,2
Unawatuna,2025,local,3097,92910,30.0,derived,3
Unawatuna,2025,local,2413,72390,30.0,derived,4
Unawatuna,2025,local,2013,60390,30.0,derived,5
Unawatuna,2025,local,2222,66660,30.0,derived,6
Unawatuna,2025,local,3258,97740,30.0,derived,7
Unawatuna,2025,local,3069,92070,30.0,derived,8
Unawatuna,2025,local,2456,73680,30.0,derived,9
Unawatuna,2025,local,2654,79620,30.0,derived,10
Unawatuna,2025,local,3134,94020,30.0,derived,11
Unawatuna,2025,local,4045,121350,30.0,derived,12
Yala,2015,foreign,17744,163244800,9200.0,derived,1
Yala,2015,foreign,17584,161772800,9200.0,derived,2
Yala,2015,foreign,17410,160172000,9200.0,derived,3
Yala,2015,foreign,13565,124798000,9200.0,derived,4
Yala,2015,foreign,11318,104125600,9200.0,derived,5
Yala,2015,foreign,12491,114917200,9200.0,derived,6
Yala,2015,foreign,18317,168516400,9200.0,derived,7
Yala,2015,foreign,17252,158718400,9200.0,derived,8
Yala,2015,foreign,13805,127006000,9200.0,derived,9
Yala,2015,foreign,14918,137245600,9200.0,derived,10
Yala,2015,foreign,17616,162067200,9200.0,derived,11
Yala,2015,foreign,22739,209198800,9200.0,derived,12
Yala,2015,local,24820,2978400,120.0,derived,1
Yala,2015,local,24596,2951520,120.0,derived,2
Yala,2015,local,24353,2922360,120.0,derived,3
Yala,2015,local,18975,2277000,120.0,derived,4
Yala,2015,local,15831,1899720,120.0,derived,5
Yala,2015,local,17473,2096760,120.0,derived,6
Yala,2015,local,25622,3074640,120.0,derived,7
Yala,2015,local,24131,2895720,120.0,derived,8
Yala,2015,local,19310,2317200,120.0,derived,9
Yala,2015,local,20866,2503920,120.0,derived,10
Yala,2015,local,24641,2956920,120.0,derived,11
Yala,2015,local,31807,3816840,120.0,derived,12
Yala,2016,foreign,20048,184441600,9200.0,derived,1
Yala,2016,foreign,19866,182767200,9200.0,derived,2
Yala,2016,foreign,19670,180964000,9200.0,derived,3
Yala,2016,foreign,15326,140999200,9200.0,derived,4
Yala,2016,foreign,12787,117640400,9200.0,derived,5
Yala,2016,foreign,14113,129839600,9200.0,derived,6
Yala,2016,foreign,20695,190394000,9200.0,derived,7
